Name	Art	Breitengrad	Längengrad	Strasse	Hausnummer	Plz	Ort	Rollstuhlgerecht	mobidat-ID	Deeplink
Weinhandlung Baumgart & Braun	Wein- und Spirituosenhandlungen	52.5323686	13.3970911	Invalidenstraße	158	10115	Mitte	ja	82045	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/82045/
Weinhaus von Magnus	Wein- und Spirituosenhandlungen	52.4338900	13.2603100	Teltower Damm	11a	14169	Steglitz - Zehlendorf	ja	85144	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/85144/
WEINLADEN U. Schaeffer	Wein- und Spirituosenhandlungen	52.5100956	13.4564716	Simon-Dach-Straße	35	10245	Friedrichshain - Kreuzberg	ja	76562	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/76562/
Weisbach GmbH, Haus 1	Dienstleistungen von A-Z	52.4843786	13.3520846	Hauptstraße	37	10827	Tempelhof - Schöneberg	ja	79333	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/79333/
Weise & Team	Friseure	52.5542009	13.4239973	Neumannstraße 	3b	13189	Pankow	teilweise	80942	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80942/
weko im stilwerk Berlin	Büroeinrichtungen	52.5058216	13.3252261	Kantstraße	17	10623	Charlottenburg - Wilmersdorf	teilweise	89538	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/89538/
Welse-Apotheke in der Welse-Galerie 2	Apotheken	52.5648300	13.5241200	Welsestraße	56	13057	Lichtenberg	ja	7804	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/7804/
Weltbild in der Märkischen Zeile	Buchhandlungen	52.5993100	13.3543200	Senftenberger Ring	15 - 17	13439	Reinickendorf	teilweise	76569	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/76569/
Weltbild plus im Alexa am Alexanderplatz	Buchhandlungen	52.5199800	13.4147500	Grunerstraße	20	10179	Mitte	ja	66835	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/66835/
Weltbild Plus im EASTGATE Berlin	Buchhandlungen	52.5428200	13.5426400	Marzahner Promenade	1a	12679	Marzahn - Hellersdorf	teilweise	89316	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/89316/
Weltbild plus in den Spandau Arcaden	Buchhandlungen	52.5332900	13.1977900	Klosterstraße	3	13581	Spandau	teilweise	80344	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80344/
Weltladen Berlin Sued	Bioläden	52.3861367	13.3954344	Hilbertstraße	3	12307	Tempelhof - Schöneberg	ja	78073	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/78073/
Weltladen in der EMMAUS-KIRCHE	Waren von A-Z	52.4998300	13.4310600	Lausitzer Platz	8a	10997	Friedrichshain - Kreuzberg	teilweise	90157	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90157/
Wendel	Cafés und Bistros	52.5004910	13.4433122	Schlesische Straße	42	10997	Friedrichshain - Kreuzberg	teilweise	80687	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80687/
WENDLAND TEAM KFZ-Meisterbetrieb	Reparaturen	52.5320700	13.2097100	Freiheit	52	13597	Spandau	ja	83719	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/83719/
Werbellin-Apotheke	Apotheken	52.4778200	13.4256200	Hermannstraße	52	12049	Neukölln	ja	1210	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/1210/
Werbellinsee-Grundschule	Grundschulen	52.4950576	13.3474349	Luitpoldstraße	38	10781	Tempelhof - Schöneberg	teilweise	87894	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/87894/
Werken Spielen Schenken	Spielwaren	52.4610969	13.3249949	Schloßstraße	110b	12163	Steglitz - Zehlendorf	teilweise	74945	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/74945/
Werkgemeinschaft für Berlin - Brandenburg Sozialtherapeutische Werkstätten gGmbH - Therapiehaus 	Werkstätten für Behinderte	52.4618500	13.2742600	Clayallee	81	14195	Steglitz - Zehlendorf	ja	96369	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/96369/
Werkgemeinschaft für Berlin - Brandenburg,  Sozialtherapeutische  Werkstätten gGmbH  - Hauptgebäude	Werkstätten für Behinderte	52.4618500	13.2742600	Clayallee	81	14195	Steglitz - Zehlendorf	teilweise	96373	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/96373/
Werkgemeinschaft für Berlin-Brandenburg, Sozialtherapeutische Werkstätten gGmbH	Werkstätten für Behinderte	52.4083265	13.2675945	Teltower Damm	269	14167	Steglitz - Zehlendorf	teilweise	60243	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/60243/
Werkstatt- und Kunsträume der Kiepert Grundschule	Grundschulen	52.4159100	13.3732700	Prechtlstraße	21 - 23	12277	Tempelhof - Schöneberg	teilweise	88473	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/88473/
Werkstattgalerie/Künstlerbedarf	Künstlerbedarf	52.5450743	13.5498929	Marzahner Promenade	31D	12679	Marzahn - Hellersdorf	teilweise	77912	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/77912/
Werner Schneider, Blumen und Gärntnerei	Blumen/Pflanzen	52.5260100	13.2398000	Hempelsteig	2	14052	Charlottenburg - Wilmersdorf	ja	82404	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/82404/
Werner Sicherheitstechnik GmbH	Schlüssel- und Sicherungsdienste	52.5065933	13.2965103	Kantstraße	86	10627	Charlottenburg - Wilmersdorf	teilweise	84247	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84247/
Werner-von-Siemens-Gymnasium Nebengebäude	Gymnasien	52.4311720	13.2124970	Beskidenstraße	3	14129	Steglitz - Zehlendorf	teilweise	90617	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/90617/
WERNESGRÜNER B(ierstube)	Kneipen und Bierstuben	52.4864927	13.5265482	Treskowallee	68	10318	Lichtenberg	teilweise	265	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/265/
WESNA Internationale Lebensmittel	Lebensmittelhandlungen	52.5286365	13.1929907	Seeburger Straße	87	13581	Spandau	ja	77688	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/77688/
Weyer im NEUCÖLLN CARREE	Blumen/Pflanzen	52.4699500	13.4631800	Grenzallee	4k	12057	Neukölln	ja	51988	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/51988/
WGLI - Wohnungsbaugenossenschaft Lichtenberg	Wohnungsbaugesellschaften und Mieterbüros	52.5316220	13.4722118	Landsberger Allee	180b	10369	Lichtenberg	teilweise	25613	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/25613/
Whisky & Tabak Center	Wein- und Spirituosenhandlungen	52.4972126	13.4316764	Ohlauer Straße	2	10999	Friedrichshain - Kreuzberg	ja	76687	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/76687/
Wiedenhoff im Europa-Center	Sportwaffen	52.5043021	13.3368339	Tauentzienstraße	12	10789	Charlottenburg - Wilmersdorf	ja	82394	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/82394/
Wiener Café	Cafés und Bistros	52.5068440	13.3738370	Alte Potsdamer Straße	7	10785	Mitte	ja	98037	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/98037/
Wiener Feinbäcker Heberer	Essen und Trinken	52.5235670	13.4127060	Alexanderplatz		10178	Mitte	teilweise	83817	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/83817/
Wiener Feinbäcker Heberer GmbH	Bäckereien, Konditoreien	52.5037228	13.3302486	Kurfürstendamm	21	10719	Charlottenburg - Wilmersdorf	ja	83819	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/83819/
Wiener Feinbäcker Herberer	Bäckereien, Konditoreien	52.4972393	13.5220601	Otto-Schmirgal-Straße	1 - 7	10319	Lichtenberg	teilweise	73600	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/73600/
Wiener Feinbäcker im Bahnhof Südkreuz	Bäckereien, Konditoreien	52.4759602	13.3635290	Hildegard-Knef-Platz	1	10829	Tempelhof - Schöneberg	ja	78461	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/78461/
Wiener Feinbäckerei	Bäckereien, Konditoreien	52.5707300	13.3223200	Auguste-Viktoria-Allee	18	13403	Reinickendorf	ja	38566	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/38566/
Wiener Feinbäckerei	Bäckereien, Konditoreien	52.5068440	13.3738370	Alte Potsdamer Straße	7	10785	Mitte	ja	98073	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/98073/
Wiener Feinbäckerei Heberer	Bäckereien, Konditoreien	52.5128983	13.4343257	Koppenstraße	8 - 9	10243	Friedrichshain - Kreuzberg	ja	96605	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/96605/
Wiener Feinbäckerei Heberer GmbH	Bäckereien, Konditoreien	52.6180415	13.4879362	Achillesstraße	46	13125	Pankow	ja	86827	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/86827/
Wiener Feinbäckerei Heberer GmbH	Bäckereien, Konditoreien	52.5419436	13.4254808	Prenzlauer Allee	186	10405	Pankow	ja	95723	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/95723/
Wiener Teleshop	Internetcafés	52.4985700	13.4275900	Wiener Straße	9	10999	Friedrichshain - Kreuzberg	ja	76693	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/76693/
Wienerwald	Restaurants und Gaststätten	52.5033415	13.4118334	Oranienstraße	55	10969	Friedrichshain - Kreuzberg	teilweise	108463	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108463/
Wiesengrund-Schule - 12S05	Sonderschulen	52.6234900	13.2937500	Frohnauer Straße	74 - 80	13467	Reinickendorf	teilweise	77793	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/77793/
WIESLAU Café & Bäcker	Cafés und Bistros	52.4955784	13.2967799	Westfälische Straße	62	10709	Charlottenburg - Wilmersdorf	teilweise	97596	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/97596/
Wildenbruch Grill	Restaurants und Gaststätten	52.4826900	13.4416800	Wildenbruchstraße	6	12045	Neukölln	teilweise	51987	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/51987/
Wilhelm - Leuschner - Oberschule	Integrierte Sekundarschule	52.5457100	13.1967000	Blumenstraße	13	13585	Spandau	teilweise	96963	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/96963/
Wilhelm - Philipps - Haus - Gemeindebüro	Gemeindebüros	52.5694700	13.1941300	Schönwalder Allee	26	13587	Spandau	teilweise	98308	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/98308/
Wilhelm Fuchs, Sigrid Beer-Fuchs	Allgemeinmedizin	52.4613300	13.3773262	Albrechtstraße	101a	12103	Tempelhof - Schöneberg	teilweise	71080	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/71080/
WILHELM VOIGT APOTHEKE im ALLENDE CENTER	Apotheken	52.4420300	13.5878500	Pablo-Neruda-Straße	2 - 4	12559	Treptow - Köpenick	teilweise	11907	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/11907/
Wilhelm-Ostwald-Schule, OSZ- Farbtechnik und Raumgestaltung, Nebengebäude	Oberstufenzentren	52.4533000	13.3451400	Immenweg	6	12169	Steglitz - Zehlendorf	teilweise	93957	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/93957/
Wilhelm-von-Siemens-Gymnasium	Gymnasien	52.5335706	13.5511055	Allee der Kosmonauten	134	12683	Marzahn - Hellersdorf	teilweise	94963	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/94963/
WILKÖ Fliesen Discounter GmbH	Baubedarf, Gartenbedarf	52.5407300	13.4965700	Werneuchener Straße	19a	13055	Lichtenberg	ja	81217	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/81217/
Wilkö Fliesenland	Baumärkte	52.4573582	13.3913446	Ordensmeisterstraße	12	12099	Tempelhof - Schöneberg	ja	93132	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/93132/
WILKE Bestattungen GmbH	Bestattungen	52.5084900	13.5888000	Mädewalder Weg	36	12621	Marzahn - Hellersdorf	ja	84826	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84826/
WILKE Bestattungen GmbH	Bestattungen	52.5095066	13.6138111	Hönower Straße	56	12623	Marzahn - Hellersdorf	teilweise	88137	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/88137/
WILKE Bestattungen Kapelle	Bestattungen	52.5095066	13.6138111	Hönower Straße	56	12623	Marzahn - Hellersdorf	teilweise	88136	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/88136/
Willi-Graf-Gymnasium, Turnhalle (alt)	Sportstätten und Sportplätze	52.4346900	13.3209600	Ostpreußendamm	166	12207	Steglitz - Zehlendorf	teilweise	80518	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/80518/
Willy-Brandt-Schule, Mensa	Gesamtschulen	52.5513668	13.3859178	Grüntaler Straße	5	13357	Mitte	teilweise	97464	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/97464/
Willy-Brandt-Schule, Schulgebäude	Gesamtschulen	52.5513668	13.3859178	Grüntaler Straße	5	13357	Mitte	teilweise	97463	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/97463/
Wilma Stephanus	Physiotherapie	52.5673337	13.4944531	Wiecker Straße	3b	13051	Lichtenberg	teilweise	41200	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/41200/
Wilmersdorfer Arcaden 	Center und Einkaufsparks	52.5092740	13.3047220	Wilmersdorfer Straße 	46	10627	Charlottenburg - Wilmersdorf	teilweise	71096	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/71096/
Wilson´s	Restaurants und Gaststätten	52.5039286	13.3404350	Nürnberger Straße	65	10787	Tempelhof - Schöneberg	ja	86514	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/86514/
Wing Tsun Schule Lankwitz	Kampfsportschulen	52.4334459	13.3590658	Wedellstraße	35	12249	Steglitz - Zehlendorf	teilweise	93998	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/93998/
Winkelmann und Schmidt	Zahnheilkunde	52.5877100	13.3183400	Holzhauser Straße	177	13509	Reinickendorf	teilweise	19230	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/19230/
Wins-Apotheke	Apotheken	52.5361400	13.4270600	Winsstraße	45	10405	Pankow	ja	94353	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/94353/
Winter´s Hotel Gendarmenmarkt	Hotels	52.5108900	13.3916900	Charlottenstraße	66	10117	Mitte	teilweise	81435	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/81435/
Wintone International	Tinten- und Tonerservice	52.4743254	13.4400774	Karl-Marx-Straße	178	12043	Neukölln	ja	92580	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/92580/
WIPA GmbH Berlin - Modulares Lerncenter	Weiterbildungsstätten	52.5153246	13.4911694	Schottstraße	6	10365	Lichtenberg	ja	84131	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/84131/
Wirbelsäulenzentrum auf dem Gelände der Caritas-Klinik Pankow Maria Heimsuchung	Neurologie	52.5711356	13.4145386	Breite Straße	46 - 47	13187	Pankow	teilweise	86119	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/86119/
"Wirtshaus ""Alte Zeiten"";""Restaurants und Gaststätten"	52.5677820	13.5146430	Grevesmühlener Straße	10	13059	Lichtenberg	teilweise	4471	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/4471/	
Wirtshaus Halali	Restaurants und Gaststätten	52.4152200	13.1276000	Königstraße	24	14109	Steglitz - Zehlendorf	teilweise	2666	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/2666/
Wirtshaus Moorlake, Haus 2	Restaurants und Gaststätten	52.4217840	13.1069068	Moorlakeweg	6	14109	Steglitz - Zehlendorf	teilweise	95352	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/95352/
Wirtshaus Pfefferkorn	Restaurants und Gaststätten	52.5502689	13.3387288	Transvaalstraße	25	13351	Mitte	teilweise	7292	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/7292/
WIRTSHAUS STRESEMANN	Restaurants und Gaststätten	52.5018400	13.3862000	Stresemannstraße	48	10963	Friedrichshain - Kreuzberg	ja	87761	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/87761/
Wisczorek 	Dienstleistungen von A-Z	52.5127000	13.3061100	Wilmersdorfer Straße	143 - 144	10585	Charlottenburg - Wilmersdorf	ja	81862	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/81862/
Wissenschaft und Forschung Außenstelle Pankow in der Fröbelstraße (Haus 9)	Bezirksämter	52.5404830	13.4273204	Fröbelstraße	17	10405	Pankow	teilweise	96081	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/96081/
Wissenschaft und Wirtschaft GmbH (gemeinnützig)	Internationale Kulturinstitute	52.5196000	13.3868100	Georgenstraße	24	10117	Mitte	ja	48490	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/48490/
Wittekind Apotheke	Apotheken	52.4583000	13.3734400	Burgemeisterstraße	34	12103	Tempelhof - Schöneberg	ja	72923	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/72923/
Wittstock - Optiker	Optiker	52.4447566	13.5752575	Grünstraße	5	12555	Treptow - Köpenick	ja	12174	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/12174/
Witzleben Apotheke	Apotheken	52.5102377	13.2829315	Kaiserdamm	24	14057	Charlottenburg - Wilmersdorf	ja	746	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/746/
WMF	Glas, Porzellan und Haushaltswaren	52.4621136	13.3260106	Schloßstraße	115	12163	Steglitz - Zehlendorf	ja	88436	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/88436/
WMF im Gesundbrunnen-Center	Glas, Porzellan und Haushaltswaren	52.5490900	13.3880900	Badstraße	4	13357	Mitte	ja	81039	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/81039/
WMF in den Gropius Passagen	Glas, Porzellan und Haushaltswaren	52.4300500	13.4576100	Johannisthaler Chaussee	295 - 327	12351	Neukölln	ja	87325	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/87325/
WMF in den Hallen am Borsigturm	Glas, Porzellan und Haushaltswaren	52.5857600	13.2870600	Am Borsigturm	2	13507	Reinickendorf	ja	38028	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/38028/
WMF in den Potsdamer Platz Arkaden	Glas, Porzellan und Haushaltswaren	52.5068440	13.3738370	Alte Potsdamer Straße	7	10785	Mitte	ja	71540	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/71540/
Wohlfühl-Studio	Wellness/Massagen	52.5047900	13.4948200	Weitlingstraße	74	10317	Lichtenberg	ja	54680	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/54680/
Wohlthat'sche Buchhandlung	Buchhandlungen	52.4866393	13.3569354	Hauptstraße	145	10827	Tempelhof - Schöneberg	ja	62893	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/62893/
Wohlthat'sche Buchhandlung	Buchhandlungen	52.5982571	13.3557642	Senftenberger Ring	3a	13439	Reinickendorf	teilweise	76498	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/76498/
Wohlthat`sche Buchhandlung	Buchhandlungen	52.4583700	13.5785800	Bahnhofstraße	33 - 38	12555	Treptow - Köpenick	ja	76766	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/76766/
Wohlthat`sche Buchhandlung	Buchhandlungen	52.5145005	13.4680086	Frankfurter Allee	71 - 77	10247	Friedrichshain - Kreuzberg	teilweise	81934	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/81934/
WohnArt Einrichtungssysteme GmbH	Innenraumausstattungen	52.5894499	13.4019620	Dietzgenstraße	88	13156	Pankow	teilweise	83735	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/83735/
Wohnpark am Rohrpfuhl	Pflegeheime/Pflegewohnheime	52.5144120	13.6165770	Florastraße	1	12623	Marzahn - Hellersdorf	teilweise	85814	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/85814/
Wohnstättenwerk	Soziales und Gesundheit	52.4303400	13.4727900	Lipschitzallee	15	12351	Neukölln	teilweise	83984	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/83984/
Wohnstube Hellersdorf	Innenraumausstattungen	52.5401990	13.6067824	Hellersdorfer Promenade	8	12627	Marzahn - Hellersdorf	teilweise	108096	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/108096/
Wohnung  Am Tegeler Hafen 	Wohnungen barrierefrei (Rb-Wohnungen)	52.5898000	13.2759400	Tegeler Hafen	34	13507	Reinickendorf	ja	91306	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/91306/
Wohnung  in der Scharnweberstraße 	Wohnungen barrierefrei 	52.5127718	13.4662600	Scharnweberstraße	45	10247	Friedrichshain - Kreuzberg	teilweise	98788	http://www.mobidat.net/oertlichkeiten/orte-suchen/details/98788/
